tweet,label
"""oh Lord lead me to right path and guide help me to follow you and know your will.talk to me and lead my heart to right way.help me this week you know my problems .my indrolment june my class please help me to indrol before june 18 Lord your'e all i have.you are my savior please SAVE ME rescue me.help me to also to blessings to my family my brother and sister you watches over us please have MERCY On us.""",noHate
"""I didn't donate, but each time you say this same stupid thing I am even more convinced you're a /\\/!qq3r racist_faggot_dick sucker_!""",hate
"""Throwback Back Court:\n\n1) Eric Snow\n2) Allen Iverson\n\nDang I feel old :(""",noHate
"""Did the future generations consent to them being slaves?""",noHate
"""and I thought Dem's put up their presidential kneepad after Clinton left town.......\n\nGuess not....so tell us.....u spit or swallow?""",hate
"""You are going to blow a gasket, you're SO jealous!""",noHate
"""@Fuck:disqus\xa0you CNN. Censor my @ass:disqus\xa0a little more, please.""",hate
"""bullchit (using a scat phrase in your chittyhonor) Obama and his handlers, namely Axelrod, have incorporated bin llladen as a mythological enhancement to your communist hero's fading image.\xa0Your are not only 'full of it', unhinged and repulsive, you are a LIAR.""",noHate
"""@Villan\xa0\xa0@YinzerinCT\xa0\xa0@Flip\xa0\xa0@stapler darker than black.\xa0 it's awesome.\xa0 and that's how long ago i started watching it, there are only a few episodes left i think""",noHate
"""It's not too hard to switch it out given the hour you already been given. BTW, you've been banned 6 times for nodus shit.""",noHate
"""Jamey, you aint kidding!""",noHate
"""and yes, in Pakistan you can't call people, its against the law... especially if they are mad at you. You can only use the telephone to talk to people with whom you have no quarrels or issues with.""",noHate
"""Yep.\\n\\nAnonymous, Media Matters, & the Communist party USA are all licking their chops.""",noHate
"""But im not saying bad things about them like you and others do. I only see innocent people being attack from pple like you""",noHate
"""dude ass.... den wen he came to 106 wit that lame ass song, he was even asser...... how u get a neptune beat and yo flow all fucked up...... nowadays i guess ranting on twitter a get niggaz to listen to u but u still want get no buzz cuz u ass...... den this nigga was on 106 lookin lik Hawaiian soffy jay z.. lik dat one dude said, he must not heard ab soul and school boy q cuz they way hotter den him....""",hate
"""Then why do you continue to watch it if you are only going to cry like a little bi*ch afterwards? Answer: You're a pathetic momma's boy whose crying for attention.""",hate
"""I remember taking a speech class in college, and the instructor demonstrated why you need to have your speech in a binder by showing a video tape (yes, a tape, Reagan was still in office) of Reagan giving a speech on an airport tarmac.  Ron started out reading his INDEX CARDS and doing just fine, then a big gust of wind blows all the cards out of his hands.  Reagan stands there, says, ""um, uh, um, uh"" several times and is unable to continue.\\\\n\\\\n \\\\n\\\\nHow I wish THAT was on YouTube.""",noHate
"""JMen, who are you talking about, never hoida him.""",noHate
"""Because you're doing it wrong.\nYou must alway unzip <i>first</i>.\nOtherwise, the torture never stops.""",noHate
"""<b>Today is a great day to be an American, now we stand here one step closer to the dream of ""liberty and justice"" FOR ALL CITIZENS, regardless of race, religion, gender or sexual orientation.\\n\\nWe will win this war for our equality; take a look at the polls, my generation is overwhelmingly on the side of marriage equality. Anti-gay bigots are becoming the minority, and quickly.\\n\\nBut don\\'t worry you guys, I promise we wont treat you bigots as badly as you treated us, Now that would just be cruel. LOL\\n\\n18 down 32 to go. """,noHate
"""Maher only attacks conservatives.... he attacked Ann Romney ... real low class man""",noHate
"""You are just wonderful. And stupid.""",hate
"""Ah you go to a game to watch it not have some moron spill beer on you. If he don't like it stay home you say. If some drunk moron can hold his beer maybe he should stay home instead of soaking others with it. The idiots can blow the horn into the air why into a guys ear.""",noHate
"""Love my cuddly cutie kitty cat very much.\\n\\nNo need for any reminder.\\n\\nSpringFellowHawk""",noHate
"""@falklands-r-british At least we ve got some variety,  what are you famous for? robbing, robbing & robbing..lol""",noHate
"""EAT A DICK YOU NERDY LOOKING BASTARD""",hate
"""He didn't do anything to take away guns, even from buffoons like you!""",hate
"""You should be saying ""one half-white guy"" talks with one racist pro-muslim racist black guy""",noHate
"""Raping a child in front of the father ~ He committed suicide""",noHate
"""Go back to your nerd table. Better yet, a shallow ditch would suit you fine""",hate
"""You don't play competitive sports, do you?""",noHate
"""Holy crap, that is way too funny!!!!!!!! I am still chuckling!!""",noHate
"""@TinaDexler I know you're still here.  Why won't you answer my questions.  You got awfully silent.""",noHate
"""@mostannoyed  What's your point?  Can you not see that this is to reduce the amount of immigrants bleeding the Country?""",noHate
"""Dennis keeps deflecting on that IRS data. LMAO\n\n\nlisten to this baloney\n\n                 Its not the IRS idiot.\n\nand I am not going to do your homework for you.\n\nSomeone here mentioned a poll and I went..all on my own and did a search on the topic and found all kinds of info \n\nyou need to do the same....I have no interest in spoon feeding you like you're used to""",noHate
"""Firewatch has an inflatable date tonight with his Ahmadinejad blow up buddy""",noHate
"""High unemployment keeps wages low.""",noHate
"""I have no fu<m>cking problem tell a dumba<mss like you what is up either swaggerkid I got all fu<m>cking day to rant about how stupid your as<m>s is.""",hate
"""No rant, just a question, which you seem unable to answer.""",noHate
"""You are a poor excuse for a human and one of the reasons our country is going down the toilet!!!!!""",hate
"""Garbage-overload. Stop it, Peasemold, you're confusing yourself!\nI never heard so much old s**t in my life.""",hate
"""Well, you\\'re right. It\\'s no longer about the music; fresh harmonies, interesting rhythms, ORIGINAL melodies, clever, thoughful words. Nowadays, it\\'s about gyrating, grabbing your junk, showing your panties, threatening to blow somebody\\'s face off or doing something absolutely stupid to grab attention. The ""music"", such as it is, is secondary.""",noHate
"""YOU'RE ALL LOSERS F YALL""",hate
"""Yet the heatles due to poor depth lose the series""",noHate
"""Obama has a Jeckle and Hyde personality. He abused drugs at an early age - intense drug abuse - pot and ""blow"" (cocaine). Heavy drug use in one\\'s past can contribute to manic-depressive moods and have a permanent impact on personality thereby creating an unstable individual. Obama\\'s highs and lows are not attributes that contribute to the stability of the presidential office!""",noHate
"""You are also stupid!!!! Geeesh!""",hate
"""I wish Santorum was as feisty as Newt when Gregory asked him about Mothers being ban from his staff. That would have been a hilight. Gregory what a puke.""",noHate
"""LA VERDADA SI MUERE EL PRINCIPE NI ME VA NI ME VIENE ALLA EL CON  LA CORONA????? NOSOTROS ACA CON  NUESTRAS ISLAS MALVINAS """,noHate
"""In the recent Occupy Wall Street protests by the left, comedienne Roseanne Barr had this to say about wealthy Americans: \n""I first would allow the guilty bankers to pay\u2026 back anything over 100 million in personal wealth because I believe in a maximum wage of 100 million dollars and if they\u2019re unable to live on that amount then they should go to the reeducation camps, and if that doesn\u2019t help, then be beheaded.""""",noHate
"""you are a frightened infant who never saw combat. What a young little punk!""",hate
"""I'm so tired of some people cramming their religion into other people's faces and being so noisy about it. I thought you were supposed to pray in closets. The first commandment should have been ""Don't be a dick.""""",hate
"""IKR~~!!!! i know about them and other close friendship group since long time ago~ but some fans like BJs & SONES never believe in me until now..!!\n\nsince i'm a SONE, some of BJ even said ""don't act like you are an Angel like your ""Angel"" please"" \xa0TTTT\ni'm CASSONEXOTIC & WONDERFUL, but I LOOOOVE 2NE1 (esp DARA & CL)..PLEASE SONES & BLACKJACKS, IGNORE FAKE SONE & FAKE BLACKJACK WHO ALWAYS MAKE A FIRE FANWAR~!!!!!!!!!!""",noHate
"""You are an idiot. Romney is not going to give someone making 20k at 60% tax rate.""",hate
"""No, people have a right to speak, no matter how stupid they are.""",hate
"""I hope you are having a girl :)  are u gonna find out before?""",noHate
"""too funny. And I know a couple of dogs who would love that.""",noHate
"""Hell yeagh man kluv these hot pig fukkas-luv to get over and do the same wiht you man You sound fuckin hot!""",noHate
"""No...\n\nIts true....\n\nI'm smug.....\n\nAnd you loose.....""",noHate
"""Soooo beautiful, leave a bush. I love you.""",noHate
"""video's the SHIT...who you think you are Albert\xa0Einstein ....LOVE IT""",noHate
"""Too bad you stopped reading....but it's a good way to preserve your ideology and current level of knowledge.""",noHate
"""You are a first class idiot. There should be a reward for your arrest.""",hate
"""YES. OH MY FUCKING GOD.\n\nTHEY'RE BACK.\n\nTHEY'RE FUCKING BACK.\n\nExcuse me while I go drown in my pool of tears.""",noHate
"""I bet you will find that the Free Syrian Army is killing women and children too. You are a fool if you don't understand this about these terrorists.""",noHate
"""i want\xa0 Mikey Butders to fuck me every day!!""",noHate
"""Jimmy, your pop ups and fly outs are the reason I can never be happy.""",noHate
